id,num,country,model,ccm_null,climate,ccm_driver
11325,55,Honduras,Ebisuzaki,0.192745121,Saturation Vapor Pressure Deficit,0.1509858
11326,56,Honduras,Ebisuzaki,0.153255335,Saturation Vapor Pressure Deficit,0.1509858
11327,57,Honduras,Ebisuzaki,0.035321549,Saturation Vapor Pressure Deficit,0.1509858
11328,58,Honduras,Ebisuzaki,-0.132946997,Saturation Vapor Pressure Deficit,0.1509858
11329,59,Honduras,Ebisuzaki,-0.292884952,Saturation Vapor Pressure Deficit,0.1509858
11330,60,Honduras,Ebisuzaki,-0.106066315,Saturation Vapor Pressure Deficit,0.1509858
11331,61,Honduras,Ebisuzaki,-0.041127867,Saturation Vapor Pressure Deficit,0.1509858
11332,62,Honduras,Ebisuzaki,0.01180462,Saturation Vapor Pressure Deficit,0.1509858
11333,63,Honduras,Ebisuzaki,0.080754318,Saturation Vapor Pressure Deficit,0.1509858
11334,64,Honduras,Ebisuzaki,-0.02703437,Saturation Vapor Pressure Deficit,0.1509858
11335,65,Honduras,Ebisuzaki,-0.195469448,Saturation Vapor Pressure Deficit,0.1509858
11336,66,Honduras,Ebisuzaki,-0.241371665,Saturation Vapor Pressure Deficit,0.1509858
11337,67,Honduras,Ebisuzaki,0.05127608,Saturation Vapor Pressure Deficit,0.1509858
11338,68,Honduras,Ebisuzaki,0.011560122,Saturation Vapor Pressure Deficit,0.1509858
11339,69,Honduras,Ebisuzaki,0.228994364,Saturation Vapor Pressure Deficit,0.1509858
11340,70,Honduras,Ebisuzaki,0.022335666,Saturation Vapor Pressure Deficit,0.1509858
11341,1,El Salvador,Seasonal,0.256028825,Saturation Vapor Pressure Deficit,0.340654208
11342,2,El Salvador,Seasonal,0.295725113,Saturation Vapor Pressure Deficit,0.340654208
11343,3,El Salvador,Seasonal,0.296921032,Saturation Vapor Pressure Deficit,0.340654208
11344,4,El Salvador,Seasonal,0.199978627,Saturation Vapor Pressure Deficit,0.340654208
11345,5,El Salvador,Seasonal,0.218654424,Saturation Vapor Pressure Deficit,0.340654208
11346,6,El Salvador,Seasonal,0.261653067,Saturation Vapor Pressure Deficit,0.340654208
11347,7,El Salvador,Seasonal,0.312280385,Saturation Vapor Pressure Deficit,0.340654208
11348,8,El Salvador,Seasonal,0.317778885,Saturation Vapor Pressure Deficit,0.340654208
11349,9,El Salvador,Seasonal,0.205500846,Saturation Vapor Pressure Deficit,0.340654208
11350,10,El Salvador,Seasonal,0.245844511,Saturation Vapor Pressure Deficit,0.340654208
11351,11,El Salvador,Seasonal,0.179513407,Saturation Vapor Pressure Deficit,0.340654208
11352,12,El Salvador,Seasonal,0.227559176,Saturation Vapor Pressure Deficit,0.340654208
11353,13,El Salvador,Seasonal,0.335485691,Saturation Vapor Pressure Deficit,0.340654208
11354,14,El Salvador,Seasonal,0.238354796,Saturation Vapor Pressure Deficit,0.340654208
11355,15,El Salvador,Seasonal,0.116221995,Saturation Vapor Pressure Deficit,0.340654208
11356,16,El Salvador,Seasonal,0.382286895,Saturation Vapor Pressure Deficit,0.340654208
11357,17,El Salvador,Seasonal,0.213137259,Saturation Vapor Pressure Deficit,0.340654208
11358,18,El Salvador,Seasonal,0.216321403,Saturation Vapor Pressure Deficit,0.340654208
11359,19,El Salvador,Seasonal,0.335828953,Saturation Vapor Pressure Deficit,0.340654208
11360,20,El Salvador,Seasonal,0.207634737,Saturation Vapor Pressure Deficit,0.340654208
11361,21,El Salvador,Seasonal,0.242762937,Saturation Vapor Pressure Deficit,0.340654208
11362,22,El Salvador,Seasonal,0.367302849,Saturation Vapor Pressure Deficit,0.340654208
11363,23,El Salvador,Seasonal,0.324086497,Saturation Vapor Pressure Deficit,0.340654208
11364,24,El Salvador,Seasonal,0.113106336,Saturation Vapor Pressure Deficit,0.340654208
11365,25,El Salvador,Seasonal,0.352022439,Saturation Vapor Pressure Deficit,0.340654208
11366,26,El Salvador,Seasonal,0.329656322,Saturation Vapor Pressure Deficit,0.340654208
11367,27,El Salvador,Seasonal,0.132524366,Saturation Vapor Pressure Deficit,0.340654208
11368,28,El Salvador,Seasonal,0.190679705,Saturation Vapor Pressure Deficit,0.340654208
11369,29,El Salvador,Seasonal,0.284135195,Saturation Vapor Pressure Deficit,0.340654208
11370,30,El Salvador,Seasonal,0.306653682,Saturation Vapor Pressure Deficit,0.340654208
11371,31,El Salvador,Seasonal,0.208901611,Saturation Vapor Pressure Deficit,0.340654208
11372,32,El Salvador,Seasonal,0.243237664,Saturation Vapor Pressure Deficit,0.340654208
11373,33,El Salvador,Seasonal,0.366746121,Saturation Vapor Pressure Deficit,0.340654208
11374,34,El Salvador,Seasonal,0.340567913,Saturation Vapor Pressure Deficit,0.340654208
11375,35,El Salvador,Seasonal,0.336285872,Saturation Vapor Pressure Deficit,0.340654208
11376,36,El Salvador,Seasonal,0.304519439,Saturation Vapor Pressure Deficit,0.340654208
11377,37,El Salvador,Seasonal,0.285591931,Saturation Vapor Pressure Deficit,0.340654208
11378,38,El Salvador,Seasonal,0.25780321,Saturation Vapor Pressure Deficit,0.340654208
11379,39,El Salvador,Seasonal,0.264678643,Saturation Vapor Pressure Deficit,0.340654208
11380,40,El Salvador,Seasonal,0.338550092,Saturation Vapor Pressure Deficit,0.340654208
11381,41,El Salvador,Seasonal,0.317230915,Saturation Vapor Pressure Deficit,0.340654208
11382,42,El Salvador,Seasonal,0.312542831,Saturation Vapor Pressure Deficit,0.340654208
11383,43,El Salvador,Seasonal,0.229455933,Saturation Vapor Pressure Deficit,0.340654208
11384,44,El Salvador,Seasonal,0.330248287,Saturation Vapor Pressure Deficit,0.340654208
11385,45,El Salvador,Seasonal,0.364176474,Saturation Vapor Pressure Deficit,0.340654208
11386,46,El Salvador,Seasonal,0.22078639,Saturation Vapor Pressure Deficit,0.340654208
11387,47,El Salvador,Seasonal,0.352901168,Saturation Vapor Pressure Deficit,0.340654208
11388,48,El Salvador,Seasonal,0.317741474,Saturation Vapor Pressure Deficit,0.340654208
11389,49,El Salvador,Seasonal,0.301513526,Saturation Vapor Pressure Deficit,0.340654208
11390,50,El Salvador,Seasonal,0.363177747,Saturation Vapor Pressure Deficit,0.340654208
11391,51,El Salvador,Seasonal,0.321355186,Saturation Vapor Pressure Deficit,0.340654208
11392,52,El Salvador,Seasonal,0.242939273,Saturation Vapor Pressure Deficit,0.340654208
11393,53,El Salvador,Seasonal,0.16661716,Saturation Vapor Pressure Deficit,0.340654208
11394,54,El Salvador,Seasonal,0.201552458,Saturation Vapor Pressure Deficit,0.340654208
11395,55,El Salvador,Seasonal,0.180612678,Saturation Vapor Pressure Deficit,0.340654208
11396,56,El Salvador,Seasonal,0.31822956,Saturation Vapor Pressure Deficit,0.340654208
11397,57,El Salvador,Seasonal,0.31286536,Saturation Vapor Pressure Deficit,0.340654208
11398,58,El Salvador,Seasonal,0.380626426,Saturation Vapor Pressure Deficit,0.340654208
11399,59,El Salvador,Seasonal,0.196730512,Saturation Vapor Pressure Deficit,0.340654208
11400,60,El Salvador,Seasonal,0.318008207,Saturation Vapor Pressure Deficit,0.340654208
11401,61,El Salvador,Seasonal,0.273156704,Saturation Vapor Pressure Deficit,0.340654208
11402,62,El Salvador,Seasonal,0.242276762,Saturation Vapor Pressure Deficit,0.340654208
11403,63,El Salvador,Seasonal,0.328516849,Saturation Vapor Pressure Deficit,0.340654208
11404,64,El Salvador,Seasonal,0.242187647,Saturation Vapor Pressure Deficit,0.340654208
11405,65,El Salvador,Seasonal,0.246594474,Saturation Vapor Pressure Deficit,0.340654208
11406,66,El Salvador,Seasonal,0.193996673,Saturation Vapor Pressure Deficit,0.340654208
11407,67,El Salvador,Seasonal,0.390490467,Saturation Vapor Pressure Deficit,0.340654208
11408,68,El Salvador,Seasonal,0.406888906,Saturation Vapor Pressure Deficit,0.340654208
11409,69,El Salvador,Seasonal,0.361369141,Saturation Vapor Pressure Deficit,0.340654208
11410,70,El Salvador,Seasonal,0.313254542,Saturation Vapor Pressure Deficit,0.340654208
11411,1,El Salvador,Ebisuzaki,0.329530965,Saturation Vapor Pressure Deficit,0.340654208
11412,2,El Salvador,Ebisuzaki,-0.218238775,Saturation Vapor Pressure Deficit,0.340654208
11413,3,El Salvador,Ebisuzaki,0.106994611,Saturation Vapor Pressure Deficit,0.340654208
11414,4,El Salvador,Ebisuzaki,0.239145729,Saturation Vapor Pressure Deficit,0.340654208
11415,5,El Salvador,Ebisuzaki,0.126593095,Saturation Vapor Pressure Deficit,0.340654208
11416,6,El Salvador,Ebisuzaki,0.2005584,Saturation Vapor Pressure Deficit,0.340654208
11417,7,El Salvador,Ebisuzaki,0.191629103,Saturation Vapor Pressure Deficit,0.340654208
11418,8,El Salvador,Ebisuzaki,0.350666163,Saturation Vapor Pressure Deficit,0.340654208
11419,9,El Salvador,Ebisuzaki,-0.200621829,Saturation Vapor Pressure Deficit,0.340654208
11420,10,El Salvador,Ebisuzaki,-0.06801866,Saturation Vapor Pressure Deficit,0.340654208
11421,11,El Salvador,Ebisuzaki,0.234246751,Saturation Vapor Pressure Deficit,0.340654208
11422,12,El Salvador,Ebisuzaki,0.158494729,Saturation Vapor Pressure Deficit,0.340654208
11423,13,El Salvador,Ebisuzaki,0.259626353,Saturation Vapor Pressure Deficit,0.340654208
11424,14,El Salvador,Ebisuzaki,-0.195287484,Saturation Vapor Pressure Deficit,0.340654208
11425,15,El Salvador,Ebisuzaki,-0.312344296,Saturation Vapor Pressure Deficit,0.340654208
11426,16,El Salvador,Ebisuzaki,0.074842475,Saturation Vapor Pressure Deficit,0.340654208
11427,17,El Salvador,Ebisuzaki,0.013963878,Saturation Vapor Pressure Deficit,0.340654208
11428,18,El Salvador,Ebisuzaki,0.215445495,Saturation Vapor Pressure Deficit,0.340654208
11429,19,El Salvador,Ebisuzaki,0.270806932,Saturation Vapor Pressure Deficit,0.340654208
11430,20,El Salvador,Ebisuzaki,0.164604689,Saturation Vapor Pressure Deficit,0.340654208
11431,21,El Salvador,Ebisuzaki,0.132895659,Saturation Vapor Pressure Deficit,0.340654208
11432,22,El Salvador,Ebisuzaki,-0.030138938,Saturation Vapor Pressure Deficit,0.340654208
11433,23,El Salvador,Ebisuzaki,0.27636133,Saturation Vapor Pressure Deficit,0.340654208
11434,24,El Salvador,Ebisuzaki,-0.262570998,Saturation Vapor Pressure Deficit,0.340654208
11435,25,El Salvador,Ebisuzaki,0.197842811,Saturation Vapor Pressure Deficit,0.340654208
11436,26,El Salvador,Ebisuzaki,0.312743031,Saturation Vapor Pressure Deficit,0.340654208
11437,27,El Salvador,Ebisuzaki,0.007776314,Saturation Vapor Pressure Deficit,0.340654208
11438,28,El Salvador,Ebisuzaki,0.338015644,Saturation Vapor Pressure Deficit,0.340654208
11439,29,El Salvador,Ebisuzaki,0.059690071,Saturation Vapor Pressure Deficit,0.340654208
11440,30,El Salvador,Ebisuzaki,-0.10275614,Saturation Vapor Pressure Deficit,0.340654208
11441,31,El Salvador,Ebisuzaki,-0.201335448,Saturation Vapor Pressure Deficit,0.340654208
11442,32,El Salvador,Ebisuzaki,0.304171432,Saturation Vapor Pressure Deficit,0.340654208
11443,33,El Salvador,Ebisuzaki,0.189132741,Saturation Vapor Pressure Deficit,0.340654208
11444,34,El Salvador,Ebisuzaki,-0.061314757,Saturation Vapor Pressure Deficit,0.340654208
11445,35,El Salvador,Ebisuzaki,0.057919218,Saturation Vapor Pressure Deficit,0.340654208
11446,36,El Salvador,Ebisuzaki,0.202515115,Saturation Vapor Pressure Deficit,0.340654208
11447,37,El Salvador,Ebisuzaki,0.143990175,Saturation Vapor Pressure Deficit,0.340654208
11448,38,El Salvador,Ebisuzaki,0.093202349,Saturation Vapor Pressure Deficit,0.340654208
11449,39,El Salvador,Ebisuzaki,0.160529601,Saturation Vapor Pressure Deficit,0.340654208
11450,40,El Salvador,Ebisuzaki,0.175773865,Saturation Vapor Pressure Deficit,0.340654208
11451,41,El Salvador,Ebisuzaki,0.282201856,Saturation Vapor Pressure Deficit,0.340654208
11452,42,El Salvador,Ebisuzaki,0.076553114,Saturation Vapor Pressure Deficit,0.340654208
11453,43,El Salvador,Ebisuzaki,0.402242411,Saturation Vapor Pressure Deficit,0.340654208
11454,44,El Salvador,Ebisuzaki,0.155468926,Saturation Vapor Pressure Deficit,0.340654208
11455,45,El Salvador,Ebisuzaki,0.197767961,Saturation Vapor Pressure Deficit,0.340654208
11456,46,El Salvador,Ebisuzaki,0.226592397,Saturation Vapor Pressure Deficit,0.340654208
11457,47,El Salvador,Ebisuzaki,-0.064619962,Saturation Vapor Pressure Deficit,0.340654208
11458,48,El Salvador,Ebisuzaki,0.022015557,Saturation Vapor Pressure Deficit,0.340654208
11459,49,El Salvador,Ebisuzaki,0.25112273,Saturation Vapor Pressure Deficit,0.340654208
11460,50,El Salvador,Ebisuzaki,-0.018061947,Saturation Vapor Pressure Deficit,0.340654208
11461,51,El Salvador,Ebisuzaki,-0.101786624,Saturation Vapor Pressure Deficit,0.340654208
11462,52,El Salvador,Ebisuzaki,0.137838706,Saturation Vapor Pressure Deficit,0.340654208
11463,53,El Salvador,Ebisuzaki,-0.129500948,Saturation Vapor Pressure Deficit,0.340654208
11464,54,El Salvador,Ebisuzaki,-0.268118805,Saturation Vapor Pressure Deficit,0.340654208
11465,55,El Salvador,Ebisuzaki,0.117747152,Saturation Vapor Pressure Deficit,0.340654208
11466,56,El Salvador,Ebisuzaki,0.198880468,Saturation Vapor Pressure Deficit,0.340654208
11467,57,El Salvador,Ebisuzaki,0.419353822,Saturation Vapor Pressure Deficit,0.340654208
11468,58,El Salvador,Ebisuzaki,0.354247069,Saturation Vapor Pressure Deficit,0.340654208
11469,59,El Salvador,Ebisuzaki,0.028055985,Saturation Vapor Pressure Deficit,0.340654208
11470,60,El Salvador,Ebisuzaki,0.273007245,Saturation Vapor Pressure Deficit,0.340654208
11471,61,El Salvador,Ebisuzaki,-0.006406584,Saturation Vapor Pressure Deficit,0.340654208
11472,62,El Salvador,Ebisuzaki,0.090008461,Saturation Vapor Pressure Deficit,0.340654208
11473,63,El Salvador,Ebisuzaki,0.235411004,Saturation Vapor Pressure Deficit,0.340654208
11474,64,El Salvador,Ebisuzaki,0.096419801,Saturation Vapor Pressure Deficit,0.340654208
11475,65,El Salvador,Ebisuzaki,0.200425932,Saturation Vapor Pressure Deficit,0.340654208
11476,66,El Salvador,Ebisuzaki,0.027786144,Saturation Vapor Pressure Deficit,0.340654208
11477,67,El Salvador,Ebisuzaki,0.172847736,Saturation Vapor Pressure Deficit,0.340654208
11478,68,El Salvador,Ebisuzaki,-0.071842849,Saturation Vapor Pressure Deficit,0.340654208
11479,69,El Salvador,Ebisuzaki,0.266294397,Saturation Vapor Pressure Deficit,0.340654208
11480,70,El Salvador,Ebisuzaki,0.172637769,Saturation Vapor Pressure Deficit,0.340654208
11481,1,Nicaragua,Seasonal,0.371467325,Saturation Vapor Pressure Deficit,0.33830227
11482,2,Nicaragua,Seasonal,0.414885931,Saturation Vapor Pressure Deficit,0.33830227
11483,3,Nicaragua,Seasonal,0.29460888,Saturation Vapor Pressure Deficit,0.33830227
11484,4,Nicaragua,Seasonal,0.368163696,Saturation Vapor Pressure Deficit,0.33830227
11485,5,Nicaragua,Seasonal,0.267898727,Saturation Vapor Pressure Deficit,0.33830227
11486,6,Nicaragua,Seasonal,0.258156197,Saturation Vapor Pressure Deficit,0.33830227
11487,7,Nicaragua,Seasonal,0.448488761,Saturation Vapor Pressure Deficit,0.33830227
11488,8,Nicaragua,Seasonal,0.432893788,Saturation Vapor Pressure Deficit,0.33830227
11489,9,Nicaragua,Seasonal,0.371119651,Saturation Vapor Pressure Deficit,0.33830227
11490,10,Nicaragua,Seasonal,0.318582152,Saturation Vapor Pressure Deficit,0.33830227
11491,11,Nicaragua,Seasonal,0.352505333,Saturation Vapor Pressure Deficit,0.33830227
11492,12,Nicaragua,Seasonal,0.157866921,Saturation Vapor Pressure Deficit,0.33830227
11493,13,Nicaragua,Seasonal,0.334237771,Saturation Vapor Pressure Deficit,0.33830227
11494,14,Nicaragua,Seasonal,0.187869902,Saturation Vapor Pressure Deficit,0.33830227
11495,15,Nicaragua,Seasonal,0.268718585,Saturation Vapor Pressure Deficit,0.33830227
11496,16,Nicaragua,Seasonal,0.260550276,Saturation Vapor Pressure Deficit,0.33830227
11497,17,Nicaragua,Seasonal,0.463020331,Saturation Vapor Pressure Deficit,0.33830227
11498,18,Nicaragua,Seasonal,0.18041961,Saturation Vapor Pressure Deficit,0.33830227
11499,19,Nicaragua,Seasonal,0.169103044,Saturation Vapor Pressure Deficit,0.33830227
11500,20,Nicaragua,Seasonal,0.165871231,Saturation Vapor Pressure Deficit,0.33830227
11501,21,Nicaragua,Seasonal,0.378201649,Saturation Vapor Pressure Deficit,0.33830227
11502,22,Nicaragua,Seasonal,0.306106219,Saturation Vapor Pressure Deficit,0.33830227
11503,23,Nicaragua,Seasonal,0.464785665,Saturation Vapor Pressure Deficit,0.33830227
11504,24,Nicaragua,Seasonal,0.36523241,Saturation Vapor Pressure Deficit,0.33830227
11505,25,Nicaragua,Seasonal,0.306700296,Saturation Vapor Pressure Deficit,0.33830227
11506,26,Nicaragua,Seasonal,0.153807433,Saturation Vapor Pressure Deficit,0.33830227
11507,27,Nicaragua,Seasonal,0.308045485,Saturation Vapor Pressure Deficit,0.33830227
11508,28,Nicaragua,Seasonal,0.50138739,Saturation Vapor Pressure Deficit,0.33830227
11509,29,Nicaragua,Seasonal,0.136325415,Saturation Vapor Pressure Deficit,0.33830227
11510,30,Nicaragua,Seasonal,0.197937613,Saturation Vapor Pressure Deficit,0.33830227
11511,31,Nicaragua,Seasonal,0.312829866,Saturation Vapor Pressure Deficit,0.33830227
11512,32,Nicaragua,Seasonal,0.217839325,Saturation Vapor Pressure Deficit,0.33830227
11513,33,Nicaragua,Seasonal,0.212052466,Saturation Vapor Pressure Deficit,0.33830227
11514,34,Nicaragua,Seasonal,0.314075057,Saturation Vapor Pressure Deficit,0.33830227
11515,35,Nicaragua,Seasonal,0.195516574,Saturation Vapor Pressure Deficit,0.33830227
11516,36,Nicaragua,Seasonal,0.334257372,Saturation Vapor Pressure Deficit,0.33830227
11517,37,Nicaragua,Seasonal,0.291994671,Saturation Vapor Pressure Deficit,0.33830227
11518,38,Nicaragua,Seasonal,0.494812242,Saturation Vapor Pressure Deficit,0.33830227
11519,39,Nicaragua,Seasonal,0.311752041,Saturation Vapor Pressure Deficit,0.33830227
11520,40,Nicaragua,Seasonal,0.433360429,Saturation Vapor Pressure Deficit,0.33830227
11521,41,Nicaragua,Seasonal,0.459616487,Saturation Vapor Pressure Deficit,0.33830227
11522,42,Nicaragua,Seasonal,0.40518648,Saturation Vapor Pressure Deficit,0.33830227
11523,43,Nicaragua,Seasonal,0.375852453,Saturation Vapor Pressure Deficit,0.33830227
11524,44,Nicaragua,Seasonal,0.304403497,Saturation Vapor Pressure Deficit,0.33830227
11525,45,Nicaragua,Seasonal,0.305268508,Saturation Vapor Pressure Deficit,0.33830227
11526,46,Nicaragua,Seasonal,0.353368402,Saturation Vapor Pressure Deficit,0.33830227
11527,47,Nicaragua,Seasonal,0.254960654,Saturation Vapor Pressure Deficit,0.33830227
11528,48,Nicaragua,Seasonal,0.320773054,Saturation Vapor Pressure Deficit,0.33830227
11529,49,Nicaragua,Seasonal,0.226406971,Saturation Vapor Pressure Deficit,0.33830227
11530,50,Nicaragua,Seasonal,0.392580853,Saturation Vapor Pressure Deficit,0.33830227
11531,51,Nicaragua,Seasonal,0.046296618,Saturation Vapor Pressure Deficit,0.33830227
11532,52,Nicaragua,Seasonal,0.22851968,Saturation Vapor Pressure Deficit,0.33830227
11533,53,Nicaragua,Seasonal,0.194198218,Saturation Vapor Pressure Deficit,0.33830227
11534,54,Nicaragua,Seasonal,0.303845597,Saturation Vapor Pressure Deficit,0.33830227
11535,55,Nicaragua,Seasonal,0.513228445,Saturation Vapor Pressure Deficit,0.33830227
11536,56,Nicaragua,Seasonal,0.305309235,Saturation Vapor Pressure Deficit,0.33830227
11537,57,Nicaragua,Seasonal,0.472647938,Saturation Vapor Pressure Deficit,0.33830227
11538,58,Nicaragua,Seasonal,0.387108816,Saturation Vapor Pressure Deficit,0.33830227
11539,59,Nicaragua,Seasonal,0.308081662,Saturation Vapor Pressure Deficit,0.33830227
11540,60,Nicaragua,Seasonal,0.223193074,Saturation Vapor Pressure Deficit,0.33830227
11541,61,Nicaragua,Seasonal,0.453631186,Saturation Vapor Pressure Deficit,0.33830227
11542,62,Nicaragua,Seasonal,0.393724042,Saturation Vapor Pressure Deficit,0.33830227
11543,63,Nicaragua,Seasonal,0.24008437,Saturation Vapor Pressure Deficit,0.33830227
11544,64,Nicaragua,Seasonal,0.395984902,Saturation Vapor Pressure Deficit,0.33830227
11545,65,Nicaragua,Seasonal,0.369911315,Saturation Vapor Pressure Deficit,0.33830227
11546,66,Nicaragua,Seasonal,0.425663063,Saturation Vapor Pressure Deficit,0.33830227
11547,67,Nicaragua,Seasonal,0.231731401,Saturation Vapor Pressure Deficit,0.33830227
11548,68,Nicaragua,Seasonal,0.385528975,Saturation Vapor Pressure Deficit,0.33830227
11549,69,Nicaragua,Seasonal,0.455264376,Saturation Vapor Pressure Deficit,0.33830227
11550,70,Nicaragua,Seasonal,0.427046486,Saturation Vapor Pressure Deficit,0.33830227
11551,1,Nicaragua,Ebisuzaki,0.233231706,Saturation Vapor Pressure Deficit,0.33830227
11552,2,Nicaragua,Ebisuzaki,0.064965983,Saturation Vapor Pressure Deficit,0.33830227
11553,3,Nicaragua,Ebisuzaki,-0.081448172,Saturation Vapor Pressure Deficit,0.33830227
11554,4,Nicaragua,Ebisuzaki,-0.124298951,Saturation Vapor Pressure Deficit,0.33830227
11555,5,Nicaragua,Ebisuzaki,-0.052737641,Saturation Vapor Pressure Deficit,0.33830227
11556,6,Nicaragua,Ebisuzaki,-0.044455596,Saturation Vapor Pressure Deficit,0.33830227
11557,7,Nicaragua,Ebisuzaki,-0.318653661,Saturation Vapor Pressure Deficit,0.33830227
11558,8,Nicaragua,Ebisuzaki,-0.253054434,Saturation Vapor Pressure Deficit,0.33830227
11559,9,Nicaragua,Ebisuzaki,0.245444841,Saturation Vapor Pressure Deficit,0.33830227
11560,10,Nicaragua,Ebisuzaki,0.110846158,Saturation Vapor Pressure Deficit,0.33830227
11561,11,Nicaragua,Ebisuzaki,0.182513449,Saturation Vapor Pressure Deficit,0.33830227
11562,12,Nicaragua,Ebisuzaki,-0.044446108,Saturation Vapor Pressure Deficit,0.33830227
11563,13,Nicaragua,Ebisuzaki,-0.155828233,Saturation Vapor Pressure Deficit,0.33830227
11564,14,Nicaragua,Ebisuzaki,0.223508114,Saturation Vapor Pressure Deficit,0.33830227
11565,15,Nicaragua,Ebisuzaki,0.021815384,Saturation Vapor Pressure Deficit,0.33830227
11566,16,Nicaragua,Ebisuzaki,0.268645282,Saturation Vapor Pressure Deficit,0.33830227
11567,17,Nicaragua,Ebisuzaki,0.173705637,Saturation Vapor Pressure Deficit,0.33830227
11568,18,Nicaragua,Ebisuzaki,0.162970327,Saturation Vapor Pressure Deficit,0.33830227
11569,19,Nicaragua,Ebisuzaki,0.366349604,Saturation Vapor Pressure Deficit,0.33830227
11570,20,Nicaragua,Ebisuzaki,0.246448689,Saturation Vapor Pressure Deficit,0.33830227
11571,21,Nicaragua,Ebisuzaki,0.0817697,Saturation Vapor Pressure Deficit,0.33830227
11572,22,Nicaragua,Ebisuzaki,0.018805432,Saturation Vapor Pressure Deficit,0.33830227
11573,23,Nicaragua,Ebisuzaki,0.009882739,Saturation Vapor Pressure Deficit,0.33830227
11574,24,Nicaragua,Ebisuzaki,0.410650805,Saturation Vapor Pressure Deficit,0.33830227
11575,25,Nicaragua,Ebisuzaki,0.011051032,Saturation Vapor Pressure Deficit,0.33830227
11576,26,Nicaragua,Ebisuzaki,-0.008111684,Saturation Vapor Pressure Deficit,0.33830227
11577,27,Nicaragua,Ebisuzaki,0.209608116,Saturation Vapor Pressure Deficit,0.33830227
11578,28,Nicaragua,Ebisuzaki,0.287435714,Saturation Vapor Pressure Deficit,0.33830227
11579,29,Nicaragua,Ebisuzaki,0.141583306,Saturation Vapor Pressure Deficit,0.33830227
11580,30,Nicaragua,Ebisuzaki,0.002080968,Saturation Vapor Pressure Deficit,0.33830227
11581,31,Nicaragua,Ebisuzaki,0.301525595,Saturation Vapor Pressure Deficit,0.33830227
11582,32,Nicaragua,Ebisuzaki,-0.243989299,Saturation Vapor Pressure Deficit,0.33830227
11583,33,Nicaragua,Ebisuzaki,0.09687126,Saturation Vapor Pressure Deficit,0.33830227
11584,34,Nicaragua,Ebisuzaki,0.09941032,Saturation Vapor Pressure Deficit,0.33830227
11585,35,Nicaragua,Ebisuzaki,0.210380781,Saturation Vapor Pressure Deficit,0.33830227
11586,36,Nicaragua,Ebisuzaki,0.384696776,Saturation Vapor Pressure Deficit,0.33830227
11587,37,Nicaragua,Ebisuzaki,0.418416418,Saturation Vapor Pressure Deficit,0.33830227
11588,38,Nicaragua,Ebisuzaki,0.183776625,Saturation Vapor Pressure Deficit,0.33830227
11589,39,Nicaragua,Ebisuzaki,0.145457161,Saturation Vapor Pressure Deficit,0.33830227
11590,40,Nicaragua,Ebisuzaki,-0.12155984,Saturation Vapor Pressure Deficit,0.33830227
11591,41,Nicaragua,Ebisuzaki,-0.022396663,Saturation Vapor Pressure Deficit,0.33830227
11592,42,Nicaragua,Ebisuzaki,0.316104126,Saturation Vapor Pressure Deficit,0.33830227
11593,43,Nicaragua,Ebisuzaki,0.025113163,Saturation Vapor Pressure Deficit,0.33830227
11594,44,Nicaragua,Ebisuzaki,0.236731329,Saturation Vapor Pressure Deficit,0.33830227
11595,45,Nicaragua,Ebisuzaki,0.122139762,Saturation Vapor Pressure Deficit,0.33830227
11596,46,Nicaragua,Ebisuzaki,0.337415176,Saturation Vapor Pressure Deficit,0.33830227
11597,47,Nicaragua,Ebisuzaki,0.337907477,Saturation Vapor Pressure Deficit,0.33830227
11598,48,Nicaragua,Ebisuzaki,0.152542213,Saturation Vapor Pressure Deficit,0.33830227
11599,49,Nicaragua,Ebisuzaki,-0.089563527,Saturation Vapor Pressure Deficit,0.33830227
11600,50,Nicaragua,Ebisuzaki,0.149983423,Saturation Vapor Pressure Deficit,0.33830227
11601,51,Nicaragua,Ebisuzaki,0.306790366,Saturation Vapor Pressure Deficit,0.33830227
11602,52,Nicaragua,Ebisuzaki,0.024330664,Saturation Vapor Pressure Deficit,0.33830227
11603,53,Nicaragua,Ebisuzaki,-0.081812845,Saturation Vapor Pressure Deficit,0.33830227
11604,54,Nicaragua,Ebisuzaki,0.460789112,Saturation Vapor Pressure Deficit,0.33830227
11605,55,Nicaragua,Ebisuzaki,0.058244718,Saturation Vapor Pressure Deficit,0.33830227
11606,56,Nicaragua,Ebisuzaki,0.097633801,Saturation Vapor Pressure Deficit,0.33830227
11607,57,Nicaragua,Ebisuzaki,0.283195957,Saturation Vapor Pressure Deficit,0.33830227
11608,58,Nicaragua,Ebisuzaki,0.191512711,Saturation Vapor Pressure Deficit,0.33830227
11609,59,Nicaragua,Ebisuzaki,-0.164186033,Saturation Vapor Pressure Deficit,0.33830227
11610,60,Nicaragua,Ebisuzaki,0.197691341,Saturation Vapor Pressure Deficit,0.33830227
11611,61,Nicaragua,Ebisuzaki,-0.079304827,Saturation Vapor Pressure Deficit,0.33830227
11612,62,Nicaragua,Ebisuzaki,0.200576779,Saturation Vapor Pressure Deficit,0.33830227
11613,63,Nicaragua,Ebisuzaki,0.05675074,Saturation Vapor Pressure Deficit,0.33830227
11614,64,Nicaragua,Ebisuzaki,0.339434263,Saturation Vapor Pressure Deficit,0.33830227
