"","country","time","Observations","pred.plus","Pred_Variance.x","Const_Predictions.x","pred.minus","Pred_Variance.y","Const_Predictions.y","delta","Driver","delta_trans"
"18","Mexico",29,-0.558588557915283,-0.479048617677434,0.815169606967031,-0.475621832990999,-0.479530517820155,0.814038777678679,-0.475621832990999,0.0451832692553104,"Temperature",0.551571013494551
"19","Mexico",30,-0.422036446421839,-0.440036872920863,0.960521628319507,-0.577225067987644,-0.435800305586779,0.95227924615058,-0.577225067987644,-0.397223295044616,"Temperature",-4.84907044227777
"20","Mexico",31,-0.22641813199547,0.0713640403166783,1.0409592845842,-0.558588557915283,0.0709641369062918,1.03901383810611,-0.558588557915283,0.0374952025653752,"Temperature",0.45771957675986
"21","Mexico",32,0.521444464147048,0.172012898014133,1.07687543644161,-0.422036446421839,0.168034066206942,1.07510415832022,-0.422036446421839,0.373057845243121,"Temperature",4.55407271727371
"22","Mexico",33,0.702510864240507,0.704758710940824,1.34648002224634,-0.22641813199547,0.704179090686626,1.3457556766176,-0.22641813199547,0.0543455701493577,"Temperature",0.663419042053876
"23","Mexico",34,0.739567079940462,1.1103865016373,1.89340472966405,0.521444464147048,1.11208448815706,1.89634602011428,0.521444464147048,-0.159204314986545,"Temperature",-1.94347347629153
"24","Mexico",35,0.111718752244391,-0.0383774702942962,1.15360109479066,0.702510864240507,-0.0370141901836587,1.14867476906465,0.702510864240507,-0.127822025454329,"Temperature",-1.5603767785901
"25","Mexico",36,-0.601619904113077,-0.121707423996518,1.10543937424587,0.739567079940462,-0.119087501190087,1.09868012282268,0.739567079940462,-0.245645657879809,"Temperature",-2.99869900320189
"26","Mexico",37,-0.747971576510089,-0.649914480954135,1.12372880152021,0.111718752244391,-0.642974256344513,1.10578811761996,0.111718752244391,-0.650719950938802,"Temperature",-7.94360985284958
"27","Mexico",38,-0.752906045673036,-0.821101448698862,0.900587532064032,-0.601619904113077,-0.816676846822087,0.891816187880075,-0.601619904113077,-0.414853535458622,"Temperature",-5.06429014048859
"28","Mexico",39,-0.708634578051162,-0.80384217749069,0.880656314928039,-0.747971576510089,-0.801484797181144,0.877814887499992,-0.747971576510089,-0.221029503460858,"Temperature",-2.69819933894612
"29","Mexico",40,-0.731841325819259,-0.637379023662125,0.721375470511724,-0.752906045673036,-0.635240573825029,0.722310278448571,-0.752906045673036,-0.200502440677673,"Temperature",-2.44761692182593
"30","Mexico",41,-0.683754099969447,-0.622950175846868,0.762326557327723,-0.708634578051162,-0.620509116330181,0.756546345730081,-0.708634578051162,-0.228875320077585,"Temperature",-2.79397649483379
"31","Mexico",42,-0.521879229326959,-0.439742864732587,0.782456654349451,-0.731841325819259,-0.434831979497121,0.771990500575114,-0.731841325819259,-0.460447777880078,"Temperature",-5.62087807483694
"32","Mexico",43,-0.454747901048619,-0.00934961895706405,1.04386752724536,-0.683754099969447,-0.0125991039698384,1.03974196862679,-0.683754099969447,0.304673817783561,"Temperature",3.71928037147028
"33","Mexico",44,-0.285302219194789,0.356363627506057,1.14200959918609,-0.521879229326959,0.345120373620876,1.13772959511393,-0.521879229326959,1.05417476062876,"Temperature",12.8687509935338
"34","Mexico",45,0.246241574134795,0.454065357536034,1.1840575880305,-0.454747901048619,0.439665134798107,1.1759616607646,-0.454747901048619,1.35017420337384,"Temperature",16.4821396508749
"35","Mexico",46,0.566990741904165,0.8844274371732,1.57939004476585,-0.285302219194789,0.878899819028737,1.57303300848303,-0.285302219194789,0.518273054561787,"Temperature",6.32677534589783
"36","Mexico",47,0.20127633228966,0.380847021073942,1.22034139661973,0.246241574134795,0.365061843748939,1.21028779804368,0.246241574134795,1.48002844176625,"Temperature",18.067324500425
"37","Mexico",48,-0.642188351818293,-0.623215554224614,1.18956624993617,0.566990741904165,-0.620477498140421,1.17661068326297,0.566990741904165,-0.256721910455646,"Temperature",-3.13391143823962
"38","Mexico",49,-0.819837913862189,-0.614189505121182,0.956799529627144,0.20127633228966,-0.608354183244638,0.943402992662444,0.20127633228966,-0.547123555619848,"Temperature",-6.6789654457001
"39","Mexico",50,-0.794757975691286,-0.679829635983113,0.795140167458383,-0.642188351818293,-0.674478893974429,0.78674169042592,-0.642188351818293,-0.501689033601274,"Temperature",-6.12432728492823
"40","Mexico",51,-0.772210313435287,-0.80330091595428,0.926695455361064,-0.819837913862189,-0.799782071271336,0.927476863065661,-0.819837913862189,-0.32992915478152,"Temperature",-4.02758280406757
"41","Mexico",52,-0.751319037137326,-0.674808886737061,0.822242705003841,-0.794757975691286,-0.672923128566825,0.825917478885298,-0.794757975691286,-0.176809906457065,"Temperature",-2.15839227456827
"42","Mexico",53,-0.709198269607562,-0.505052281269926,0.700672737544045,-0.772210313435287,-0.502892150255089,0.695845293416979,-0.772210313435287,-0.20253528193414,"Temperature",-2.47243266293061
"43","Mexico",54,-0.583434347285835,-0.590721346851732,0.998152423033725,-0.751319037137326,-0.586858185380767,0.984131187814133,-0.751319037137326,-0.362212519659641,"Temperature",-4.42167930435007
"44","Mexico",55,-0.52742075093526,0.140351128479344,1.05049989272019,-0.709198269607562,0.136079680480047,1.04828100988263,-0.709198269607562,0.400493728788889,"Temperature",4.88899399107417
"45","Mexico",56,-0.50598312743648,-0.295225960303741,1.2329453659159,-0.583434347285835,-0.306719859925853,1.23584105017604,-0.583434347285835,1.07767546713504,"Temperature",13.1556339198723
"46","Mexico",57,0.155131674264979,0.343370472835968,1.12689420462483,-0.52742075093526,0.328440704451391,1.12107716330842,-0.52742075093526,1.39982474591249,"Temperature",17.0882445326144
