date,Year,Month,Cases,Hemisphere,model,country,facet
2017/7/1,2017,7,-0.510439132,S,sim,Brazil,S-sim
2017/8/1,2017,8,-0.607372791,S,sim,Brazil,S-sim
2017/9/1,2017,9,-0.630187297,S,sim,Brazil,S-sim
2017/10/1,2017,10,-0.613587295,S,sim,Brazil,S-sim
2017/11/1,2017,11,-0.587749516,S,sim,Brazil,S-sim
2017/12/1,2017,12,-0.539503134,S,sim,Brazil,S-sim
2018/1/1,2018,1,-0.380676378,S,sim,Brazil,S-sim
2018/2/1,2018,2,-0.1554986,S,sim,Brazil,S-sim
2018/3/1,2018,3,0.291623735,S,sim,Brazil,S-sim
2018/4/1,2018,4,0.318259321,S,sim,Brazil,S-sim
2018/5/1,2018,5,-0.081981303,S,sim,Brazil,S-sim
2018/6/1,2018,6,-0.490570916,S,sim,Brazil,S-sim
2018/7/1,2018,7,-0.594859804,S,sim,Brazil,S-sim
2018/8/1,2018,8,-0.650272461,S,sim,Brazil,S-sim
2018/9/1,2018,9,-0.66447904,S,sim,Brazil,S-sim
2018/10/1,2018,10,-0.656416981,S,sim,Brazil,S-sim
2018/11/1,2018,11,-0.642707283,S,sim,Brazil,S-sim
2018/12/1,2018,12,-0.592991254,S,sim,Brazil,S-sim
2019/1/1,2019,1,-0.286521051,S,sim,Brazil,S-sim
2019/2/1,2019,2,1.020834145,S,sim,Brazil,S-sim
2019/3/1,2019,3,2.961620812,S,sim,Brazil,S-sim
2019/4/1,2019,4,3.893880329,S,sim,Brazil,S-sim
2019/5/1,2019,5,3.185377933,S,sim,Brazil,S-sim
2019/6/1,2019,6,1.175790832,S,sim,Brazil,S-sim
2019/7/1,2019,7,0.026919474,S,sim,Brazil,S-sim
2019/8/1,2019,8,-0.369213139,S,sim,Brazil,S-sim
2019/9/1,2019,9,-0.466685668,S,sim,Brazil,S-sim
2019/10/1,2019,10,-0.402994004,S,sim,Brazil,S-sim
2019/11/1,2019,11,-0.202695235,S,sim,Brazil,S-sim
2019/12/1,2019,12,-0.058326999,S,sim,Brazil,S-sim
2014/4/1,2014,4,-0.348306982,N,sim,Cambodia,N-sim
2014/5/1,2014,5,-0.311196759,N,sim,Cambodia,N-sim
2014/6/1,2014,6,-0.304712068,N,sim,Cambodia,N-sim
2014/7/1,2014,7,-0.245487244,N,sim,Cambodia,N-sim
2014/8/1,2014,8,-0.274452057,N,sim,Cambodia,N-sim
2014/9/1,2014,9,-0.32264842,N,sim,Cambodia,N-sim
2014/10/1,2014,10,-0.302972852,N,sim,Cambodia,N-sim
2014/11/1,2014,11,-0.325852285,N,sim,Cambodia,N-sim
2014/12/1,2014,12,-0.334012882,N,sim,Cambodia,N-sim
2015/1/1,2015,1,-0.361504003,N,sim,Cambodia,N-sim
2015/2/1,2015,2,-0.374536181,N,sim,Cambodia,N-sim
2015/3/1,2015,3,-0.11682243,N,sim,Cambodia,N-sim
2015/4/1,2015,4,-0.322506614,N,sim,Cambodia,N-sim
2015/5/1,2015,5,-0.287324341,N,sim,Cambodia,N-sim
2015/6/1,2015,6,-0.356876274,N,sim,Cambodia,N-sim
2015/7/1,2015,7,-0.294532396,N,sim,Cambodia,N-sim
2015/8/1,2015,8,-0.311022188,N,sim,Cambodia,N-sim
2015/9/1,2015,9,-0.369272287,N,sim,Cambodia,N-sim
2015/10/1,2015,10,-0.326267635,N,sim,Cambodia,N-sim
2015/11/1,2015,11,-0.160858632,N,sim,Cambodia,N-sim
2015/12/1,2015,12,-0.272407898,N,sim,Cambodia,N-sim
2016/1/1,2016,1,-0.250659672,N,sim,Cambodia,N-sim
2016/2/1,2016,2,-0.359787994,N,sim,Cambodia,N-sim
2016/3/1,2016,3,-0.233922615,N,sim,Cambodia,N-sim
2016/4/1,2016,4,-0.330035824,N,sim,Cambodia,N-sim
2016/5/1,2016,5,-0.327422904,N,sim,Cambodia,N-sim
2016/6/1,2016,6,-0.373243031,N,sim,Cambodia,N-sim
2016/7/1,2016,7,-0.318945248,N,sim,Cambodia,N-sim
2016/8/1,2016,8,-0.230931545,N,sim,Cambodia,N-sim
2016/9/1,2016,9,-0.294159537,N,sim,Cambodia,N-sim
2016/10/1,2016,10,-0.28160107,N,sim,Cambodia,N-sim
2016/11/1,2016,11,-0.324369036,N,sim,Cambodia,N-sim
2016/12/1,2016,12,-0.30480763,N,sim,Cambodia,N-sim
2017/1/1,2017,1,-0.291648662,N,sim,Cambodia,N-sim
2017/2/1,2017,2,-0.414777915,N,sim,Cambodia,N-sim
2017/3/1,2017,3,-0.305321784,N,sim,Cambodia,N-sim
2017/4/1,2017,4,-0.352025513,N,sim,Cambodia,N-sim
2017/5/1,2017,5,-0.329817398,N,sim,Cambodia,N-sim
2017/6/1,2017,6,-0.230897758,N,sim,Cambodia,N-sim
2017/7/1,2017,7,-0.283133635,N,sim,Cambodia,N-sim
2017/8/1,2017,8,-0.290310462,N,sim,Cambodia,N-sim
2017/9/1,2017,9,-0.335776501,N,sim,Cambodia,N-sim
2017/10/1,2017,10,-0.302700673,N,sim,Cambodia,N-sim
2017/11/1,2017,11,-0.349861389,N,sim,Cambodia,N-sim
2017/12/1,2017,12,-0.350877411,N,sim,Cambodia,N-sim
2018/1/1,2018,1,-0.268094157,N,sim,Cambodia,N-sim
2018/2/1,2018,2,-0.439915668,N,sim,Cambodia,N-sim
2018/3/1,2018,3,-0.325466968,N,sim,Cambodia,N-sim
2018/4/1,2018,4,-0.355841482,N,sim,Cambodia,N-sim
2018/5/1,2018,5,-0.364762304,N,sim,Cambodia,N-sim
2018/6/1,2018,6,-0.14045765,N,sim,Cambodia,N-sim
2018/7/1,2018,7,-0.274052236,N,sim,Cambodia,N-sim
2018/8/1,2018,8,-0.29513102,N,sim,Cambodia,N-sim
2018/9/1,2018,9,-0.336206698,N,sim,Cambodia,N-sim
2018/10/1,2018,10,-0.29558579,N,sim,Cambodia,N-sim
2018/11/1,2018,11,-0.346254973,N,sim,Cambodia,N-sim
2018/12/1,2018,12,-0.297355893,N,sim,Cambodia,N-sim
2019/1/1,2019,1,-0.312189231,N,sim,Cambodia,N-sim
2019/2/1,2019,2,-0.425185228,N,sim,Cambodia,N-sim
2019/3/1,2019,3,-0.322936981,N,sim,Cambodia,N-sim
2019/4/1,2019,4,-0.378403514,N,sim,Cambodia,N-sim
2019/5/1,2019,5,0.094136058,N,sim,Cambodia,N-sim
2019/6/1,2019,6,1.993611751,N,sim,Cambodia,N-sim
2019/7/1,2019,7,4.043634952,N,sim,Cambodia,N-sim
2019/8/1,2019,8,4.486692997,N,sim,Cambodia,N-sim
2019/9/1,2019,9,3.198827128,N,sim,Cambodia,N-sim
2019/10/1,2019,10,2.890724563,N,sim,Cambodia,N-sim
2019/11/1,2019,11,1.508673435,N,sim,Cambodia,N-sim
2019/12/1,2019,12,0.752146544,N,sim,Cambodia,N-sim
2014/4/1,2014,4,1.264446423,N,sim,Colombia,N-sim
2014/5/1,2014,5,0.754231199,N,sim,Colombia,N-sim
2014/6/1,2014,6,-0.266199247,N,sim,Colombia,N-sim
2014/7/1,2014,7,1.774661646,N,sim,Colombia,N-sim
2014/8/1,2014,8,0.244015976,N,sim,Colombia,N-sim
2014/9/1,2014,9,-0.266199247,N,sim,Colombia,N-sim
2014/10/1,2014,10,-0.266199247,N,sim,Colombia,N-sim
2014/11/1,2014,11,-0.266199247,N,sim,Colombia,N-sim
2014/12/1,2014,12,-0.266199247,N,sim,Colombia,N-sim
2015/1/1,2015,1,-0.266199247,N,sim,Colombia,N-sim
2015/2/1,2015,2,-0.266199247,N,sim,Colombia,N-sim
2015/3/1,2015,3,-0.266199247,N,sim,Colombia,N-sim
2015/4/1,2015,4,-0.266199247,N,sim,Colombia,N-sim
2015/5/1,2015,5,0.244015976,N,sim,Colombia,N-sim
2015/6/1,2015,6,-0.266199247,N,sim,Colombia,N-sim
2015/7/1,2015,7,-0.266199247,N,sim,Colombia,N-sim
2015/8/1,2015,8,-0.266199247,N,sim,Colombia,N-sim
2015/9/1,2015,9,-0.266199247,N,sim,Colombia,N-sim
2015/10/1,2015,10,-0.266199247,N,sim,Colombia,N-sim
2015/11/1,2015,11,-0.266199247,N,sim,Colombia,N-sim
2015/12/1,2015,12,-0.266199247,N,sim,Colombia,N-sim
2016/1/1,2016,1,1.774661646,N,sim,Colombia,N-sim
2016/2/1,2016,2,6.876813877,N,sim,Colombia,N-sim
2016/3/1,2016,3,-0.266199247,N,sim,Colombia,N-sim
2016/4/1,2016,4,-0.266199247,N,sim,Colombia,N-sim
2016/5/1,2016,5,2.795092092,N,sim,Colombia,N-sim
2016/6/1,2016,6,0.244015976,N,sim,Colombia,N-sim
2016/7/1,2016,7,-0.266199247,N,sim,Colombia,N-sim
2016/8/1,2016,8,-0.266199247,N,sim,Colombia,N-sim
2016/9/1,2016,9,-0.266199247,N,sim,Colombia,N-sim
2016/10/1,2016,10,-0.266199247,N,sim,Colombia,N-sim
2016/11/1,2016,11,-0.266199247,N,sim,Colombia,N-sim
2016/12/1,2016,12,-0.266199247,N,sim,Colombia,N-sim
2017/1/1,2017,1,-0.266199247,N,sim,Colombia,N-sim
2017/2/1,2017,2,-0.266199247,N,sim,Colombia,N-sim
2017/3/1,2017,3,-0.266199247,N,sim,Colombia,N-sim
2017/4/1,2017,4,-0.266199247,N,sim,Colombia,N-sim
2017/5/1,2017,5,-0.266199247,N,sim,Colombia,N-sim
2017/6/1,2017,6,-0.266199247,N,sim,Colombia,N-sim
2017/7/1,2017,7,-0.266199247,N,sim,Colombia,N-sim
2017/8/1,2017,8,-0.266199247,N,sim,Colombia,N-sim
2017/9/1,2017,9,-0.266199247,N,sim,Colombia,N-sim
2017/10/1,2017,10,-0.266199247,N,sim,Colombia,N-sim
2017/11/1,2017,11,-0.266199247,N,sim,Colombia,N-sim
2017/12/1,2017,12,-0.266199247,N,sim,Colombia,N-sim
2018/1/1,2018,1,-0.266199247,N,sim,Colombia,N-sim
2018/2/1,2018,2,-0.266199247,N,sim,Colombia,N-sim
2018/3/1,2018,3,-0.266199247,N,sim,Colombia,N-sim
2018/4/1,2018,4,-0.266199247,N,sim,Colombia,N-sim
2018/5/1,2018,5,-0.266199247,N,sim,Colombia,N-sim
2018/6/1,2018,6,-0.266199247,N,sim,Colombia,N-sim
2018/7/1,2018,7,-0.266199247,N,sim,Colombia,N-sim
2018/8/1,2018,8,-0.266199247,N,sim,Colombia,N-sim
2018/9/1,2018,9,-0.266199247,N,sim,Colombia,N-sim
2018/10/1,2018,10,-0.266199247,N,sim,Colombia,N-sim
2018/11/1,2018,11,-0.266199247,N,sim,Colombia,N-sim
2018/12/1,2018,12,-0.266199247,N,sim,Colombia,N-sim
2019/1/1,2019,1,-0.266199247,N,sim,Colombia,N-sim
2019/2/1,2019,2,-0.266199247,N,sim,Colombia,N-sim
2019/3/1,2019,3,-0.266199247,N,sim,Colombia,N-sim
2019/4/1,2019,4,-0.266199247,N,sim,Colombia,N-sim
2019/5/1,2019,5,-0.266199247,N,sim,Colombia,N-sim
2019/6/1,2019,6,-0.266199247,N,sim,Colombia,N-sim
2019/7/1,2019,7,-0.266199247,N,sim,Colombia,N-sim
2019/8/1,2019,8,-0.266199247,N,sim,Colombia,N-sim
2019/9/1,2019,9,-0.266199247,N,sim,Colombia,N-sim
2019/10/1,2019,10,-0.266199247,N,sim,Colombia,N-sim
2019/11/1,2019,11,-0.266199247,N,sim,Colombia,N-sim
2019/12/1,2019,12,-0.266199247,N,sim,Colombia,N-sim
2014/4/1,2014,4,0.263438973,N,sim,Costa Rica,N-sim
2014/5/1,2014,5,0.37681157,N,sim,Costa Rica,N-sim
2014/6/1,2014,6,0.368478777,N,sim,Costa Rica,N-sim
2014/7/1,2014,7,0.230531098,N,sim,Costa Rica,N-sim
2014/8/1,2014,8,-0.022477614,N,sim,Costa Rica,N-sim
2014/9/1,2014,9,-0.273731304,N,sim,Costa Rica,N-sim
2014/10/1,2014,10,-0.388768558,N,sim,Costa Rica,N-sim
2014/11/1,2014,11,-0.504776068,N,sim,Costa Rica,N-sim
2014/12/1,2014,12,-0.567053233,N,sim,Costa Rica,N-sim
2015/1/1,2015,1,-0.608935982,N,sim,Costa Rica,N-sim
2015/2/1,2015,2,-0.655189643,N,sim,Costa Rica,N-sim
2015/3/1,2015,3,-0.65609807,N,sim,Costa Rica,N-sim
2015/4/1,2015,4,-0.665134775,N,sim,Costa Rica,N-sim
2015/5/1,2015,5,-0.597768518,N,sim,Costa Rica,N-sim
2015/6/1,2015,6,-0.276204508,N,sim,Costa Rica,N-sim
2015/7/1,2015,7,0.278791859,N,sim,Costa Rica,N-sim
2015/8/1,2015,8,1.151675723,N,sim,Costa Rica,N-sim
2015/9/1,2015,9,1.732640726,N,sim,Costa Rica,N-sim
2015/10/1,2015,10,2.467667279,N,sim,Costa Rica,N-sim
2015/11/1,2015,11,2.269625512,N,sim,Costa Rica,N-sim
2015/12/1,2015,12,2.534871826,N,sim,Costa Rica,N-sim
2016/1/1,2016,1,2.173346556,N,sim,Costa Rica,N-sim
2016/2/1,2016,2,1.470338475,N,sim,Costa Rica,N-sim
2016/3/1,2016,3,1.821970932,N,sim,Costa Rica,N-sim
2016/4/1,2016,4,1.577822946,N,sim,Costa Rica,N-sim
2016/5/1,2016,5,1.568757704,N,sim,Costa Rica,N-sim
2016/6/1,2016,6,1.667947431,N,sim,Costa Rica,N-sim
2016/7/1,2016,7,1.963599879,N,sim,Costa Rica,N-sim
2016/8/1,2016,8,1.885265916,N,sim,Costa Rica,N-sim
2016/9/1,2016,9,1.175423232,N,sim,Costa Rica,N-sim
2016/10/1,2016,10,0.807648367,N,sim,Costa Rica,N-sim
2016/11/1,2016,11,0.279538576,N,sim,Costa Rica,N-sim
2016/12/1,2016,12,0.022068585,N,sim,Costa Rica,N-sim
2017/1/1,2017,1,-0.224276747,N,sim,Costa Rica,N-sim
2017/2/1,2017,2,-0.329406919,N,sim,Costa Rica,N-sim
2017/3/1,2017,3,-0.342162941,N,sim,Costa Rica,N-sim
2017/4/1,2017,4,-0.362310037,N,sim,Costa Rica,N-sim
2017/5/1,2017,5,-0.426855891,N,sim,Costa Rica,N-sim
2017/6/1,2017,6,-0.506868778,N,sim,Costa Rica,N-sim
2017/7/1,2017,7,-0.581873429,N,sim,Costa Rica,N-sim
2017/8/1,2017,8,-0.626647924,N,sim,Costa Rica,N-sim
2017/9/1,2017,9,-0.659803119,N,sim,Costa Rica,N-sim
2017/10/1,2017,10,-0.644507307,N,sim,Costa Rica,N-sim
2017/11/1,2017,11,-0.628022454,N,sim,Costa Rica,N-sim
2017/12/1,2017,12,-0.634562175,N,sim,Costa Rica,N-sim
2018/1/1,2018,1,-0.648740289,N,sim,Costa Rica,N-sim
2018/2/1,2018,2,-0.653263398,N,sim,Costa Rica,N-sim
2018/3/1,2018,3,-0.642619111,N,sim,Costa Rica,N-sim
2018/4/1,2018,4,-0.640830795,N,sim,Costa Rica,N-sim
2018/5/1,2018,5,-0.651275323,N,sim,Costa Rica,N-sim
2018/6/1,2018,6,-0.667132362,N,sim,Costa Rica,N-sim
2018/7/1,2018,7,-0.688573133,N,sim,Costa Rica,N-sim
2018/8/1,2018,8,-0.703811872,N,sim,Costa Rica,N-sim
2018/9/1,2018,9,-0.714446646,N,sim,Costa Rica,N-sim
2018/10/1,2018,10,-0.720139771,N,sim,Costa Rica,N-sim
2018/11/1,2018,11,-0.722570169,N,sim,Costa Rica,N-sim
2018/12/1,2018,12,-0.726127777,N,sim,Costa Rica,N-sim
2019/1/1,2019,1,-0.726784127,N,sim,Costa Rica,N-sim
2019/2/1,2019,2,-0.726646198,N,sim,Costa Rica,N-sim
2019/3/1,2019,3,-0.725642648,N,sim,Costa Rica,N-sim
2019/4/1,2019,4,-0.726574856,N,sim,Costa Rica,N-sim
2019/5/1,2019,5,-0.727378647,N,sim,Costa Rica,N-sim
2019/6/1,2019,6,-0.728306098,N,sim,Costa Rica,N-sim
2019/7/1,2019,7,-0.728272805,N,sim,Costa Rica,N-sim
2019/8/1,2019,8,-0.726270461,N,sim,Costa Rica,N-sim
2019/9/1,2019,9,-0.726650954,N,sim,Costa Rica,N-sim
2019/10/1,2019,10,-0.726765102,N,sim,Costa Rica,N-sim
2019/11/1,2019,11,-0.727811457,N,sim,Costa Rica,N-sim
2019/12/1,2019,12,-0.72819195,N,sim,Costa Rica,N-sim
2014/4/1,2014,4,-0.51011653,N,sim,Dominican Republic,N-sim
2014/5/1,2014,5,-0.512199471,N,sim,Dominican Republic,N-sim
2014/6/1,2014,6,-0.506200581,N,sim,Dominican Republic,N-sim
2014/7/1,2014,7,-0.466206197,N,sim,Dominican Republic,N-sim
2014/8/1,2014,8,-0.385472986,N,sim,Dominican Republic,N-sim
2014/9/1,2014,9,-0.218474891,N,sim,Dominican Republic,N-sim
2014/10/1,2014,10,-0.091684719,N,sim,Dominican Republic,N-sim
2014/11/1,2014,11,-0.138443843,N,sim,Dominican Republic,N-sim
2014/12/1,2014,12,-0.333153824,N,sim,Dominican Republic,N-sim
2015/1/1,2015,1,-0.444388305,N,sim,Dominican Republic,N-sim
2015/2/1,2015,2,-0.496983088,N,sim,Dominican Republic,N-sim
2015/3/1,2015,3,-0.511141945,N,sim,Dominican Republic,N-sim
2015/4/1,2015,4,-0.515528322,N,sim,Dominican Republic,N-sim
2015/5/1,2015,5,-0.506134218,N,sim,Dominican Republic,N-sim
2015/6/1,2015,6,-0.483974343,N,sim,Dominican Republic,N-sim
2015/7/1,2015,7,-0.402647612,N,sim,Dominican Republic,N-sim
2015/8/1,2015,8,0.149591183,N,sim,Dominican Republic,N-sim
2015/9/1,2015,9,1.695749026,N,sim,Dominican Republic,N-sim
2015/10/1,2015,10,4.156966925,N,sim,Dominican Republic,N-sim
2015/11/1,2015,11,3.131215066,N,sim,Dominican Republic,N-sim
2015/12/1,2015,12,0.849721429,N,sim,Dominican Republic,N-sim
2016/1/1,2016,1,0.021541186,N,sim,Dominican Republic,N-sim
2016/2/1,2016,2,-0.301489061,N,sim,Dominican Republic,N-sim
2016/3/1,2016,3,-0.392795924,N,sim,Dominican Republic,N-sim
2016/4/1,2016,4,-0.437163306,N,sim,Dominican Republic,N-sim
2016/5/1,2016,5,-0.450006678,N,sim,Dominican Republic,N-sim
2016/6/1,2016,6,-0.435941478,N,sim,Dominican Republic,N-sim
2016/7/1,2016,7,-0.346911293,N,sim,Dominican Republic,N-sim
2016/8/1,2016,8,-0.141827284,N,sim,Dominican Republic,N-sim
2016/9/1,2016,9,0.022616908,N,sim,Dominican Republic,N-sim
2016/10/1,2016,10,0.117644913,N,sim,Dominican Republic,N-sim
2016/11/1,2016,11,-0.109406304,N,sim,Dominican Republic,N-sim
2016/12/1,2016,12,-0.277559329,N,sim,Dominican Republic,N-sim
2017/1/1,2017,1,-0.440637192,N,sim,Dominican Republic,N-sim
2017/2/1,2017,2,-0.491807847,N,sim,Dominican Republic,N-sim
2017/3/1,2017,3,-0.508212342,N,sim,Dominican Republic,N-sim
2017/4/1,2017,4,-0.516073141,N,sim,Dominican Republic,N-sim
2017/5/1,2017,5,-0.516038889,N,sim,Dominican Republic,N-sim
2017/6/1,2017,6,-0.507668594,N,sim,Dominican Republic,N-sim
2017/7/1,2017,7,-0.489974838,N,sim,Dominican Republic,N-sim
2017/8/1,2017,8,-0.398098538,N,sim,Dominican Republic,N-sim
2017/9/1,2017,9,-0.173381798,N,sim,Dominican Republic,N-sim
2017/10/1,2017,10,-0.052861855,N,sim,Dominican Republic,N-sim
2017/11/1,2017,11,-0.132273694,N,sim,Dominican Republic,N-sim
2017/12/1,2017,12,-0.257675596,N,sim,Dominican Republic,N-sim
2018/1/1,2018,1,-0.419492028,N,sim,Dominican Republic,N-sim
2018/2/1,2018,2,-0.492411536,N,sim,Dominican Republic,N-sim
2018/3/1,2018,3,-0.509432564,N,sim,Dominican Republic,N-sim
2018/4/1,2018,4,-0.514628676,N,sim,Dominican Republic,N-sim
2018/5/1,2018,5,-0.512180739,N,sim,Dominican Republic,N-sim
2018/6/1,2018,6,-0.504150287,N,sim,Dominican Republic,N-sim
2018/7/1,2018,7,-0.468832885,N,sim,Dominican Republic,N-sim
2018/8/1,2018,8,-0.330428126,N,sim,Dominican Republic,N-sim
2018/9/1,2018,9,-0.080178239,N,sim,Dominican Republic,N-sim
2018/10/1,2018,10,0.006123573,N,sim,Dominican Republic,N-sim
2018/11/1,2018,11,-0.059304949,N,sim,Dominican Republic,N-sim
2018/12/1,2018,12,-0.163569179,N,sim,Dominican Republic,N-sim
2019/1/1,2019,1,-0.354685927,N,sim,Dominican Republic,N-sim
2019/2/1,2019,2,-0.452378084,N,sim,Dominican Republic,N-sim
2019/3/1,2019,3,-0.483039374,N,sim,Dominican Republic,N-sim
2019/4/1,2019,4,-0.492229038,N,sim,Dominican Republic,N-sim
2019/5/1,2019,5,-0.46398839,N,sim,Dominican Republic,N-sim
2019/6/1,2019,6,-0.393309167,N,sim,Dominican Republic,N-sim
2019/7/1,2019,7,0.023056295,N,sim,Dominican Republic,N-sim
2019/8/1,2019,8,1.224967012,N,sim,Dominican Republic,N-sim
2019/9/1,2019,9,3.223068888,N,sim,Dominican Republic,N-sim
2019/10/1,2019,10,3.547009484,N,sim,Dominican Republic,N-sim
2019/11/1,2019,11,1.866131632,N,sim,Dominican Republic,N-sim
2019/12/1,2019,12,0.559391529,N,sim,Dominican Republic,N-sim
2014/4/1,2014,4,-0.252458757,S,sim,Ecuador,S-sim
2014/5/1,2014,5,-0.252458757,S,sim,Ecuador,S-sim
2014/6/1,2014,6,-0.252458757,S,sim,Ecuador,S-sim
2014/7/1,2014,7,-0.252458757,S,sim,Ecuador,S-sim
2014/8/1,2014,8,-0.252458757,S,sim,Ecuador,S-sim
2014/9/1,2014,9,-0.252458757,S,sim,Ecuador,S-sim
2014/10/1,2014,10,-0.252458757,S,sim,Ecuador,S-sim
2014/11/1,2014,11,-0.252458757,S,sim,Ecuador,S-sim
2014/12/1,2014,12,-0.252458757,S,sim,Ecuador,S-sim
2015/1/1,2015,1,0.453743441,S,sim,Ecuador,S-sim
2015/2/1,2015,2,0.100642342,S,sim,Ecuador,S-sim
2015/3/1,2015,3,2.101548571,S,sim,Ecuador,S-sim
2015/4/1,2015,4,1.748447471,S,sim,Ecuador,S-sim
2015/5/1,2015,5,7.280364691,S,sim,Ecuador,S-sim
2015/6/1,2015,6,0.453743441,S,sim,Ecuador,S-sim
2015/7/1,2015,7,-0.252458757,S,sim,Ecuador,S-sim
2015/8/1,2015,8,-0.252458757,S,sim,Ecuador,S-sim
2015/9/1,2015,9,-0.252458757,S,sim,Ecuador,S-sim
2015/10/1,2015,10,-0.252458757,S,sim,Ecuador,S-sim
2015/11/1,2015,11,-0.252458757,S,sim,Ecuador,S-sim
2015/12/1,2015,12,0.571443808,S,sim,Ecuador,S-sim
2016/1/1,2016,1,0.100642342,S,sim,Ecuador,S-sim
2016/2/1,2016,2,0.100642342,S,sim,Ecuador,S-sim
2016/3/1,2016,3,1.748447471,S,sim,Ecuador,S-sim
2016/4/1,2016,4,-0.252458757,S,sim,Ecuador,S-sim
2016/5/1,2016,5,-0.017058024,S,sim,Ecuador,S-sim
2016/6/1,2016,6,-0.252458757,S,sim,Ecuador,S-sim
2016/7/1,2016,7,-0.252458757,S,sim,Ecuador,S-sim
2016/8/1,2016,8,-0.252458757,S,sim,Ecuador,S-sim
2016/9/1,2016,9,-0.252458757,S,sim,Ecuador,S-sim
2016/10/1,2016,10,-0.252458757,S,sim,Ecuador,S-sim
2016/11/1,2016,11,-0.252458757,S,sim,Ecuador,S-sim
2016/12/1,2016,12,-0.252458757,S,sim,Ecuador,S-sim
2017/1/1,2017,1,-0.252458757,S,sim,Ecuador,S-sim
2017/2/1,2017,2,-0.252458757,S,sim,Ecuador,S-sim
2017/3/1,2017,3,-0.252458757,S,sim,Ecuador,S-sim
2017/4/1,2017,4,-0.252458757,S,sim,Ecuador,S-sim
2017/5/1,2017,5,-0.252458757,S,sim,Ecuador,S-sim
2017/6/1,2017,6,-0.252458757,S,sim,Ecuador,S-sim
2017/7/1,2017,7,-0.252458757,S,sim,Ecuador,S-sim
2017/8/1,2017,8,-0.252458757,S,sim,Ecuador,S-sim
2017/9/1,2017,9,-0.252458757,S,sim,Ecuador,S-sim
2017/10/1,2017,10,-0.252458757,S,sim,Ecuador,S-sim
2017/11/1,2017,11,-0.252458757,S,sim,Ecuador,S-sim
2017/12/1,2017,12,-0.252458757,S,sim,Ecuador,S-sim
2018/1/1,2018,1,-0.252458757,S,sim,Ecuador,S-sim
2018/2/1,2018,2,-0.252458757,S,sim,Ecuador,S-sim
2018/3/1,2018,3,-0.252458757,S,sim,Ecuador,S-sim
2018/4/1,2018,4,-0.252458757,S,sim,Ecuador,S-sim
2018/5/1,2018,5,-0.252458757,S,sim,Ecuador,S-sim
2018/6/1,2018,6,-0.252458757,S,sim,Ecuador,S-sim
2018/7/1,2018,7,-0.252458757,S,sim,Ecuador,S-sim
2018/8/1,2018,8,-0.252458757,S,sim,Ecuador,S-sim
2018/9/1,2018,9,-0.252458757,S,sim,Ecuador,S-sim
2018/10/1,2018,10,-0.252458757,S,sim,Ecuador,S-sim
2018/11/1,2018,11,-0.252458757,S,sim,Ecuador,S-sim
2018/12/1,2018,12,-0.252458757,S,sim,Ecuador,S-sim
2019/1/1,2019,1,-0.252458757,S,sim,Ecuador,S-sim
2019/2/1,2019,2,-0.252458757,S,sim,Ecuador,S-sim
2019/3/1,2019,3,-0.252458757,S,sim,Ecuador,S-sim
2019/4/1,2019,4,-0.252458757,S,sim,Ecuador,S-sim
2019/5/1,2019,5,-0.252458757,S,sim,Ecuador,S-sim
2019/6/1,2019,6,-0.252458757,S,sim,Ecuador,S-sim
2019/7/1,2019,7,-0.252458757,S,sim,Ecuador,S-sim
2019/8/1,2019,8,-0.252458757,S,sim,Ecuador,S-sim
2019/9/1,2019,9,-0.252458757,S,sim,Ecuador,S-sim
2019/10/1,2019,10,-0.252458757,S,sim,Ecuador,S-sim
2019/11/1,2019,11,-0.252458757,S,sim,Ecuador,S-sim
2019/12/1,2019,12,-0.252458757,S,sim,Ecuador,S-sim
2014/4/1,2014,4,-0.907391078,N,sim,El Salvador,N-sim
2014/5/1,2014,5,0.107829103,N,sim,El Salvador,N-sim
2014/6/1,2014,6,0.092802289,N,sim,El Salvador,N-sim
2014/7/1,2014,7,0.967777202,N,sim,El Salvador,N-sim
2014/8/1,2014,8,2.675751085,N,sim,El Salvador,N-sim
2014/9/1,2014,9,1.057928982,N,sim,El Salvador,N-sim
2014/10/1,2014,10,-0.04991442,N,sim,El Salvador,N-sim
2014/11/1,2014,11,-0.357159132,N,sim,El Salvador,N-sim
2014/12/1,2014,12,-0.765832832,N,sim,El Salvador,N-sim
2015/1/1,2015,1,-0.960420355,N,sim,El Salvador,N-sim
2015/2/1,2015,2,-1.137927377,N,sim,El Salvador,N-sim
2015/3/1,2015,3,-0.94028195,N,sim,El Salvador,N-sim
2015/4/1,2015,4,-0.64303494,N,sim,El Salvador,N-sim
2015/5/1,2015,5,0.141119519,N,sim,El Salvador,N-sim
2015/6/1,2015,6,0.560429067,N,sim,El Salvador,N-sim
2015/7/1,2015,7,1.666476396,N,sim,El Salvador,N-sim
2015/8/1,2015,8,2.483588675,N,sim,El Salvador,N-sim
2015/9/1,2015,9,2.167929172,N,sim,El Salvador,N-sim
2015/10/1,2015,10,0.998848703,N,sim,El Salvador,N-sim
2015/11/1,2015,11,-0.227536859,N,sim,El Salvador,N-sim
2015/12/1,2015,12,-0.665297463,N,sim,El Salvador,N-sim
2016/1/1,2016,1,-0.862618327,N,sim,El Salvador,N-sim
2016/2/1,2016,2,-1.11484354,N,sim,El Salvador,N-sim
