country,date,obs_cases_std,pre_cases_std_without,pre_cases_std_with
Singapore,2014/10/31,-0.340716423,0.454845142,-0.388438797
Singapore,2014/11/30,0.251672165,0.900989841,0.212467801
Singapore,2014/12/31,-0.022396772,1.129538613,0.70082875
Singapore,2015/1/31,-0.236513129,1.310597204,1.082696068
Singapore,2015/2/28,0.357302901,1.453880025,1.37717518
Singapore,2015/3/31,0.567136932,1.449614961,1.426258453
Singapore,2015/4/30,0.478635504,1.343315644,1.405392845
Singapore,2015/5/31,0.275938686,1.008964341,0.924623433
Singapore,2015/6/30,-0.146584259,0.492857534,0.29968666
Singapore,2015/7/31,-0.396386676,-0.17466903,-0.401459703
Singapore,2015/8/31,-0.237940572,-0.598344156,-0.432274023
Singapore,2015/9/30,-0.279336401,-0.716943054,-0.372290958
Singapore,2015/10/31,-0.283618728,-0.890183736,-0.851197553
Singapore,2015/11/30,-0.362128059,-0.780356295,-1.187512226
Singapore,2015/12/31,-0.711851442,-0.482572937,-1.00936769
Singapore,2016/1/31,-2.467605571,0.159735248,-0.726308385
Singapore,2016/2/29,-1.57973641,0.514507763,-0.101103052
Singapore,2016/3/31,-0.934532454,0.400529448,0.023250706
Singapore,2016/4/30,-0.106615873,0.297090772,-0.142640973
Singapore,2016/5/31,-0.04523585,-0.203329596,-0.433148127
Singapore,2016/6/30,-0.063792601,-0.716907738,-0.183434794
Singapore,2016/7/31,-0.192262415,-1.021729686,0.130430278
Singapore,2016/8/31,-0.357845732,-0.642468667,0.597559555
Singapore,2016/9/30,0.281648455,-0.062537771,0.802173547
Singapore,2016/10/31,0.657065802,0.065441207,0.778028764
Singapore,2016/11/30,0.782680731,0.372865986,0.791249808
Singapore,2016/12/31,0.792672828,0.562285184,0.962540065
Singapore,2017/1/31,0.759841653,0.894794139,1.05886261
Singapore,2017/2/28,0.902585891,0.96526716,0.971465851
Singapore,2017/3/31,1.001079416,0.859191514,0.433853993
Singapore,2017/4/30,0.996797088,0.766682137,0.277620227
Singapore,2017/5/31,0.911150545,0.301964457,0.077972038
Singapore,2017/6/30,0.804092367,-0.247807273,-0.628795279
Singapore,2017/7/31,0.871182159,-0.714831124,-1.0921955
Singapore,2017/8/31,0.91400543,-0.733528889,-0.749098392
Singapore,2017/9/30,0.951118932,-0.584992141,-0.169832292
Singapore,2017/10/31,0.849770523,-0.242199004,-0.19580397
Singapore,2017/11/30,0.986804992,0.017484848,0.240805207
Singapore,2017/12/31,0.926852412,0.123365076,0.148837788
Singapore,2018/1/31,0.882601698,0.587590678,0.252822004
Singapore,2018/2/28,1.013926397,1.009753078,1.082364216
Singapore,2018/3/31,1.042475245,0.958614697,1.228577427
Singapore,2018/4/30,0.94969149,0.928158872,1.165491377
Singapore,2018/5/31,0.864044947,0.56909304,0.785214895
Singapore,2018/6/30,0.861190062,-0.09106178,0.121684102
Singapore,2018/7/31,0.881174255,-0.814485042,-0.4708287
Singapore,2018/8/31,0.888311467,-0.901067123,-0.925816307
Singapore,2018/9/30,0.912577988,-0.657520586,-0.632827107
Singapore,2018/10/31,0.785535616,-0.461704381,-0.246358339
Singapore,2018/11/30,0.731292805,0.026262191,-0.012520864
Singapore,2018/12/31,0.737002575,0.528931047,0.525197051
Singapore,2019/1/31,0.12891212,0.696476345,0.998486113
Singapore,2019/2/28,0.445804329,0.843834696,1.214788472
Singapore,2019/3/31,0.609960203,0.744273778,0.821087388
Singapore,2019/4/30,0.488627601,0.770246755,0.05018886
Singapore,2019/5/31,-0.730408193,0.313284592,-0.823335688
Singapore,2019/6/30,-1.331361436,-0.786325971,-1.522234354
Singapore,2019/7/31,-3.205593283,-1.948105453,-2.19349182
Singapore,2019/8/31,-1.526921042,-1.458499016,-0.857309441
Singapore,2019/9/30,-0.489170431,-0.678518636,-0.104166693
Singapore,2019/10/31,-0.566252319,-0.261483023,0.216434628
Singapore,2019/11/30,-0.667600728,0.352557786,0.533743089
Singapore,2019/12/31,-0.689012364,0.609273869,0.78617966
Sri Lanka,2014/2/28,0.707181349,0.68694,0.954799166
Sri Lanka,2014/3/31,0.763132456,0.6884,0.263827523
Sri Lanka,2014/4/30,0.757891856,0.6823,0.570232808
Sri Lanka,2014/5/31,0.355598775,0.66729,0.31690414
Sri Lanka,2014/6/30,-0.02110785,0.64831,0.72819569
Sri Lanka,2014/7/31,0.13533946,0.64684,0.504542085
Sri Lanka,2014/8/31,0.397215301,0.65291,0.429223546
Sri Lanka,2014/9/30,0.610230258,0.66864,-0.175120756
Sri Lanka,2014/10/31,0.354828099,0.67339,0.185124011
Sri Lanka,2014/11/30,0.17680185,0.68021,0.529507703
Sri Lanka,2014/12/31,0.186204102,0.68897,0.332138438
Sri Lanka,2015/1/31,0.039159045,0.6952,0.280347958
Sri Lanka,2015/2/28,0.442068667,0.70154,0.951895296
Sri Lanka,2015/3/31,0.713963301,0.69943,0.268740144
Sri Lanka,2015/4/30,0.815538451,0.6893,0.546840839
Sri Lanka,2015/5/31,0.76559862,0.66518,0.341628248
Sri Lanka,2015/6/30,0.787023424,0.62339,0.596208552
Sri Lanka,2015/7/31,0.689609927,0.58155,0.442941698
Sri Lanka,2015/8/31,0.769760273,0.58286,0.434738025
Sri Lanka,2015/9/30,0.847752724,0.58388,0.65132842
Sri Lanka,2015/10/31,0.697470826,0.56828,0.501159028
Sri Lanka,2015/11/30,0.583410719,0.57045,0.845421966
Sri Lanka,2015/12/31,0.435132579,0.59495,0.668920316
Sri Lanka,2016/1/31,-0.014634168,0.6317,0.48591323
Sri Lanka,2016/2/29,0.332940889,0.6517,0.181549279
Sri Lanka,2016/3/31,0.601598682,0.6343,0.007623736
Sri Lanka,2016/4/30,0.580636284,0.55064,0.554068888
Sri Lanka,2016/5/31,0.643831749,0.2671,0.432986119
Sri Lanka,2016/6/30,0.287933387,-0.03118,0.755938673
Sri Lanka,2016/7/31,-0.635491076,-0.28302,0.489940313
Sri Lanka,2016/8/31,0.266046177,-0.39155,0.521357699
Sri Lanka,2016/9/30,0.458869413,-0.36415,0.717845261
Sri Lanka,2016/10/31,0.680207675,-0.41846,0.522425326
Sri Lanka,2016/11/30,0.667414447,-0.37867,0.875831143
Sri Lanka,2016/12/31,-0.254006258,-0.32016,0.80781924
Sri Lanka,2017/1/31,-0.663235427,-0.00243,1.024950158
Sri Lanka,2017/2/28,-0.326912245,0.1954,1.403359927
Sri Lanka,2017/3/31,-1.067994672,0.06081,-2.093275686
Sri Lanka,2017/4/30,-0.90445714,-0.41658,-0.36136906
Sri Lanka,2017/5/31,-1.430829122,-2.2825,-3.412708131
Sri Lanka,2017/6/30,-2.876155643,-3.8926,-3.817670585
Sri Lanka,2017/7/31,-5.299624652,-4.16021,-3.681986043
Sri Lanka,2017/8/31,-2.402035522,-3.07359,-2.383003363
Sri Lanka,2017/9/30,-0.441280623,-2.196,-1.610136825
Sri Lanka,2017/10/31,0.002474848,-1.61333,-0.921633951
Sri Lanka,2017/11/30,-0.34309645,-0.98152,0.010508439
Sri Lanka,2017/12/31,-0.633795588,-0.38938,-0.209384509
Sri Lanka,2018/1/31,-0.104649172,0.07982,-0.166729241
Sri Lanka,2018/2/28,0.325079989,0.34784,0.479116448
Sri Lanka,2018/3/31,0.49617015,0.35451,-0.215893779
Sri Lanka,2018/4/30,0.613621234,0.24031,0.037043872
Sri Lanka,2018/5/31,0.4684258,-0.03856,-0.133899214
Sri Lanka,2018/6/30,0.167399598,-0.22278,0.165067179
Sri Lanka,2018/7/31,0.022204164,-0.38201,-0.05967322
Sri Lanka,2018/8/31,0.35544464,-0.33142,-0.03732396
Sri Lanka,2018/9/30,0.701324208,-0.13241,0.159569952
Sri Lanka,2018/10/31,0.723519689,-0.09548,0.024437433
Sri Lanka,2018/11/30,0.317835631,0.13542,0.353431571
Sri Lanka,2018/12/31,0.156918399,0.28409,-0.204040621
Sri Lanka,2019/1/31,0.157072534,0.45398,-1.174069415
Sri Lanka,2019/2/28,0.441297991,0.55074,0.45914012
Sri Lanka,2019/3/31,0.426501004,0.54323,-0.228994739
Sri Lanka,2019/4/30,0.559365615,0.4781,-0.159451356
Sri Lanka,2019/5/31,0.360531104,0.25614,-0.530243977
Sri Lanka,2019/6/30,0.089407146,0.01376,0.045007953
Sri Lanka,2019/7/31,-0.35419419,-0.05433,-0.155677283
Sri Lanka,2019/8/31,-0.454227987,0.05311,-0.139498029
Sri Lanka,2019/9/30,-0.109119095,0.14555,0.116354993
Sri Lanka,2019/10/31,-0.7666602,0.14039,-0.129026845
Sri Lanka,2019/11/30,-2.338223516,0.20744,0.099242284
Sri Lanka,2019/12/31,-1.49325391,0.23606,-0.074384247
Thailand,2014/2/28,1.019047089,0.817,0.706208913
Thailand,2014/3/31,0.993746917,0.81185,0.705530471
Thailand,2014/4/30,1.044698652,0.80158,0.701091508
Thailand,2014/5/31,0.852839013,0.76598,0.692821976
Thailand,2014/6/30,0.522004121,0.71717,0.676166776
Thailand,2014/7/31,0.248973096,0.62474,0.642049884
Thailand,2014/8/31,0.277084398,0.41285,0.55876507
Thailand,2014/9/30,0.436264649,0.2009,0.441266475
Thailand,2014/10/31,0.527450686,0.03205,0.215658541
Thailand,2014/11/30,0.544493163,0.21353,0.248024882
Thailand,2014/12/31,0.778871148,0.57267,0.638841937
Thailand,2015/1/31,0.823849232,0.7589,0.691595368
Thailand,2015/2/28,0.903966444,0.79864,0.676391891
Thailand,2015/3/31,0.810320668,0.78232,0.631128165
Thailand,2015/4/30,0.684698285,0.67287,0.462126096
Thailand,2015/5/31,-0.129475314,0.30958,0.15415781
Thailand,2015/6/30,-0.98124778,-0.34193,-0.46191074
Thailand,2015/7/31,-1.828452159,-1.33159,-1.444836272
Thailand,2015/8/31,-2.551791112,-3.95618,-3.309370188
Thailand,2015/9/30,-2.433899337,-3.7567,-3.939749395
Thailand,2015/10/31,-1.885201851,-1.61985,-2.411102939
Thailand,2015/11/30,-2.83641805,-0.09638,-0.791994583
Thailand,2015/12/31,-0.593663197,0.49192,0.338496295
Thailand,2016/1/31,0.04569324,0.74217,0.608154353
Thailand,2016/2/29,0.574185727,0.77483,0.596874624
Thailand,2016/3/31,0.63532781,0.75952,0.562075929
Thailand,2016/4/30,0.909413009,0.68222,0.488630862
Thailand,2016/5/31,0.939456964,0.5186,0.373690621
Thailand,2016/6/30,0.630232636,0.3108,0.301280915
Thailand,2016/7/31,-0.028626016,0.10003,0.10618983
Thailand,2016/8/31,-0.514775854,-0.15753,-0.133303583
Thailand,2016/9/30,-0.117176619,-0.45499,-0.329615122
Thailand,2016/10/31,0.174302448,-0.58489,-0.209840243
Thailand,2016/11/30,0.364580827,-0.09674,0.17932184
Thailand,2016/12/31,0.605108159,0.45452,0.421698491
Thailand,2017/1/31,0.685752458,0.73177,0.685163675
Thailand,2017/2/28,0.852311926,0.77423,0.695000672
Thailand,2017/3/31,0.908358835,0.73357,0.654831657
Thailand,2017/4/30,0.911521357,0.53754,0.635627007
Thailand,2017/5/31,0.624961767,-0.05624,0.574600989
Thailand,2017/6/30,0.012135372,-0.76237,0.523941455
Thailand,2017/7/31,-0.220134265,-1.40885,0.415984083
Thailand,2017/8/31,-0.066751971,-1.82214,0.186433983
Thailand,2017/9/30,0.387772652,-1.57268,-0.177713681
Thailand,2017/10/31,0.555386293,-0.8616,-0.465920467
Thailand,2017/11/30,0.553277945,-0.00225,-0.146389378
Thailand,2017/12/31,0.764815497,0.48718,0.439733314
Thailand,2018/1/31,0.893951793,0.74897,0.687350053
Thailand,2018/2/28,0.937700007,0.78867,0.648222028
Thailand,2018/3/31,0.830877058,0.77116,0.668297894
Thailand,2018/4/30,0.742853542,0.73757,0.611882578
Thailand,2018/5/31,0.00616172,0.65318,0.493244269
Thailand,2018/6/30,-1.108275728,0.51044,0.419567018
Thailand,2018/7/31,-1.192258245,0.27744,0.310072862
Thailand,2018/8/31,-0.892521482,-0.02703,0.192203077
Thailand,2018/9/30,-0.301129955,-0.52469,-0.318521927
Thailand,2018/10/31,-0.03495106,-1.07698,-0.568198694
Thailand,2018/11/30,0.01424372,-0.28921,-0.28139152
Thailand,2018/12/31,0.281652485,0.38376,0.472348599
Thailand,2019/1/31,0.269002399,0.70884,0.658432179
Thailand,2019/2/28,0.411842955,0.76744,0.640961278
Thailand,2019/3/31,0.344200133,0.76218,0.596249646
Thailand,2019/4/30,0.421154824,0.69056,0.330728885
Thailand,2019/5/31,-0.179548572,0.44539,-0.8430851
Thailand,2019/6/30,-1.997471366,-0.07201,-1.897929477
Thailand,2019/7/31,-2.650356366,-0.72434,-2.360432668
Thailand,2019/8/31,-1.911731893,-1.4428,-2.691993721
Thailand,2019/9/30,-1.236709242,-1.77549,-1.50068051
Thailand,2019/10/31,-0.969827564,-1.12964,-0.616028062
Thailand,2019/11/30,-0.542887157,-0.16178,0.093028488
Thailand,2019/12/31,0.448739039,0.46976,0.447863055
Venezuela,2014/2/28,-0.843293867,-3.497658391,-1.33022954
Venezuela,2014/3/31,-0.335122342,-2.520650303,-1.467732804
Venezuela,2014/4/30,-0.007397352,-2.416329703,-1.109605503
Venezuela,2014/5/31,0.152965758,-2.335517294,-1.262637214
Venezuela,2014/6/30,-0.429757877,-2.133846825,-0.893795302
Venezuela,2014/7/31,-1.082773502,-2.660016855,-1.252260095
Venezuela,2014/8/31,-1.75921979,-2.143990441,-1.463022378
Venezuela,2014/9/30,-3.418536753,-1.735217141,-1.893072149
Venezuela,2014/10/31,-4.204833292,-2.013709876,-1.690270839
Venezuela,2014/11/30,0.700086957,-1.712141617,-1.109193129
Venezuela,2014/12/31,-2.924971355,-1.062036791,-1.113247867
Venezuela,2015/1/31,-1.622591637,-0.170888883,-1.087366634
Venezuela,2015/2/28,-0.714273073,0.284756575,-1.411405481
Venezuela,2015/3/31,-0.039956845,0.3490796,-1.518322959
Venezuela,2015/4/30,0.253382886,0.200242467,-1.319028302
Venezuela,2015/5/31,0.319414754,-0.044646535,-1.215901902
Venezuela,2015/6/30,-0.015917593,-0.038204618,-0.99848583
Venezuela,2015/7/31,-0.281262246,-0.022292121,-1.283150653
Venezuela,2015/8/31,-0.532305065,0.010157835,-1.335726751
Venezuela,2015/9/30,-1.310081364,0.023426262,-1.54931315
Venezuela,2015/10/31,-1.706576872,-0.041714021,-1.776054218
Venezuela,2015/11/30,0.759728645,0.094431573,-1.166894755
Venezuela,2015/12/31,-1.006699921,0.186925967,-1.117286874
Venezuela,2016/1/31,-1.565992893,0.485946304,-1.451453232
Venezuela,2016/2/29,-0.800084073,0.667617984,-1.507500116
Venezuela,2016/3/31,0.040376857,0.678194266,0.571828683
Venezuela,2016/4/30,0.299331329,0.651465117,0.727298983
Venezuela,2016/5/31,0.271336251,0.530126318,0.727813088
Venezuela,2016/6/30,0.183395191,0.44513147,0.727814347
Venezuela,2016/7/31,0.30572151,0.416767804,0.727814347
Venezuela,2016/8/31,0.480082159,0.348743081,0.727814347
Venezuela,2016/9/30,0.583846524,0.259854239,0.727814347
Venezuela,2016/10/31,0.57654346,0.223558362,0.727814347
Venezuela,2016/11/30,0.603625655,0.312447205,0.727814347
Venezuela,2016/12/31,0.696739719,0.422728982,0.727814347
Venezuela,2017/1/31,0.663571638,0.580940546,0.727814347
Venezuela,2017/2/28,0.662658755,0.675886714,0.727814347
Venezuela,2017/3/31,0.630403556,0.70054868,0.727814347
Venezuela,2017/4/30,0.726256269,0.633293142,0.727814347
Venezuela,2017/5/31,0.676351999,0.545221557,0.727814347
Venezuela,2017/6/30,0.641053858,0.553490286,0.727814347
Venezuela,2017/7/31,0.657181457,0.55329799,0.727814347
Venezuela,2017/8/31,0.622796198,0.467053218,0.727814347
Venezuela,2017/9/30,0.59267106,0.421767501,0.727814347
Venezuela,2017/10/31,0.638010914,0.292977231,0.727814347
Venezuela,2017/11/30,0.690349538,0.37234742,0.727814347
Venezuela,2017/12/31,0.740862397,0.442295103,0.727814347
Venezuela,2018/1/31,0.652312748,0.634879584,0.727814347
Venezuela,2018/2/28,0.58354223,0.727566274,0.727814347
Venezuela,2018/3/31,0.596626886,0.693866393,0.727814347
Venezuela,2018/4/30,0.667831758,0.648724899,0.727814347
Venezuela,2018/5/31,0.646226861,0.570989226,0.727814347
Venezuela,2018/6/30,0.594192531,0.525174695,0.727814347
Venezuela,2018/7/31,0.503817116,0.474168171,0.727814347
Venezuela,2018/8/31,0.468518974,0.447583244,0.727814347
Venezuela,2018/9/30,-0.124550668,0.406383818,0.727814347
Venezuela,2018/10/31,-0.196668423,0.262257939,0.727814347
Venezuela,2018/11/30,-0.049085675,0.310380022,0.727814347
Venezuela,2018/12/31,0.383316563,0.395471018,0.727814347
Venezuela,2019/1/31,0.460303028,0.542577486,0.727814347
Venezuela,2019/2/28,0.577456343,0.650263267,0.727814347
Venezuela,2019/3/31,0.697348308,0.679348042,0.727814347
Venezuela,2019/4/30,0.728690624,0.651609339,0.727814347
Venezuela,2019/5/31,0.606364304,0.579257955,0.727814347
Venezuela,2019/6/30,0.494079698,0.528732172,0.727814347
Venezuela,2019/7/31,0.411615935,0.474793133,0.727814347
Venezuela,2019/8/31,0.340106769,0.453352125,0.727814347
Venezuela,2019/9/30,0.281073669,0.330667254,0.727814347
Venezuela,2019/10/31,0.28746385,0.174715168,0.727814347
Venezuela,2019/11/30,0.353495719,0.216443408,0.727814347
Venezuela,2019/12/31,0.468823269,0.338935984,0.727814347
Vietnam,2014/2/28,1.010344412,0.68943,0.698541677
Vietnam,2014/3/31,1.026113569,0.6844,0.699581252
Vietnam,2014/4/30,1.026113569,0.6839,0.697437959
Vietnam,2014/5/31,1.015663004,0.66265,0.673546072
Vietnam,2014/6/30,1.015663004,0.58576,0.58106544
Vietnam,2014/7/31,0.810290733,0.30323,0.261509473
Vietnam,2014/8/31,0.904998982,-0.76973,-0.495025355
Vietnam,2014/9/30,0.841829047,-2.38043,-1.545608982
Vietnam,2014/10/31,0.702332661,-2.1818,-1.196744664
Vietnam,2014/11/30,0.702332661,-0.42237,-0.127901528
Vietnam,2014/12/31,0.728645692,0.50978,0.581086414
Vietnam,2015/1/31,0.990562985,0.68156,0.695396728
Vietnam,2015/2/28,0.802359501,0.68825,0.703741599
Vietnam,2015/3/31,0.809450956,0.68067,0.710273837
Vietnam,2015/4/30,0.980485654,0.67724,0.704482189
Vietnam,2015/5/31,0.956971882,0.64719,0.683667013
Vietnam,2015/6/30,0.920208287,0.57172,0.601771388
Vietnam,2015/7/31,0.787989973,0.10135,0.331339075
Vietnam,2015/8/31,0.554345191,-1.2363,-0.410951426
Vietnam,2015/9/30,0.415781892,-2.3131,-1.380207208
Vietnam,2015/10/31,-0.607906967,-1.77186,-2.837814592
Vietnam,2015/11/30,-0.80908035,-0.00007,-1.317202651
Vietnam,2015/12/31,-0.447322834,0.5596,0.241195191
Vietnam,2016/1/31,-0.079033715,0.68494,0.594345864
Vietnam,2016/2/29,0.779872124,0.6886,0.658678079
Vietnam,2016/3/31,0.715115942,0.68437,0.673414515
Vietnam,2016/4/30,0.778192568,0.68247,0.668835022
Vietnam,2016/5/31,0.584670493,0.66376,0.619247962
Vietnam,2016/6/30,0.65446534,0.60887,0.427964662
Vietnam,2016/7/31,0.179244543,0.39021,-0.154558293
Vietnam,2016/8/31,-0.401974845,-0.25959,-1.194630404
Vietnam,2016/9/30,-0.322942445,-1.10188,-1.667119095
Vietnam,2016/10/31,-0.352894511,-1.19722,-0.91656121
Vietnam,2016/11/30,-0.316317533,-0.16859,0.048826372
Vietnam,2016/12/31,0.100118834,0.52409,0.459292378
Vietnam,2017/1/31,0.52943179,0.67619,0.696976733
Vietnam,2017/2/28,0.633750826,0.68538,0.716591448
Vietnam,2017/3/31,0.261729362,0.67886,0.706814247
Vietnam,2017/4/30,0.173552717,0.67974,0.707208026
Vietnam,2017/5/31,0.010449251,0.64957,0.68336347
Vietnam,2017/6/30,-0.439764836,0.5559,0.594780633
Vietnam,2017/7/31,-1.0651192,0.25345,0.292556636
Vietnam,2017/8/31,-1.505162648,-0.46361,-0.576646933
Vietnam,2017/9/30,-2.061188708,-1.56396,-1.637092119
Vietnam,2017/10/31,-0.473449247,-1.16072,-1.683693696
Vietnam,2017/11/30,-0.033872343,0.09042,-0.304618199
Vietnam,2017/12/31,0.6334709,0.5534,0.446408707
Vietnam,2018/1/31,0.484736962,0.6863,0.697626459
Vietnam,2018/2/28,0.820927916,0.69087,0.70204163
Vietnam,2018/3/31,0.819901521,0.68711,0.714699345
Vietnam,2018/4/30,0.861050622,0.68419,0.711755645
Vietnam,2018/5/31,0.808611178,0.67047,0.685432645
Vietnam,2018/6/30,0.448066674,0.62419,0.629171584
Vietnam,2018/7/31,0.263315609,0.42404,0.504227545
Vietnam,2018/8/31,-0.432486763,-0.20515,0.221936503
Vietnam,2018/9/30,-0.434352936,-1.48773,-0.048078877
Vietnam,2018/10/31,-0.742364687,-1.40748,-0.523494786
Vietnam,2018/11/30,-0.742364687,-0.08276,-0.068091929
Vietnam,2018/12/31,-0.055333325,0.55839,0.555931309
Vietnam,2019/1/31,-0.308013066,0.6844,0.68612128
Vietnam,2019/2/28,-0.964159274,0.68903,0.701781356
Vietnam,2019/3/31,0.15647724,0.68452,0.709217153
Vietnam,2019/4/30,0.283003727,0.68182,0.696811717
Vietnam,2019/5/31,-0.03471212,0.65631,0.594805273
Vietnam,2019/6/30,-2.146752712,0.53446,0.39364413
Vietnam,2019/7/31,-1.42529047,-0.1928,-0.462067626
Vietnam,2019/8/31,-2.06781362,-2.01282,-2.086780156
Vietnam,2019/9/30,-2.418654028,-3.41749,-3.879388626
Vietnam,2019/10/31,-2.221959459,-2.08233,-2.396925914
Vietnam,2019/11/30,-3.267855769,-0.11076,-0.425121106
Vietnam,2019/12/31,-1.804496697,0.55749,0.271181739
